"data";"valor_indicador";"ativo";"indicador"
2011-01-20;8.356;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-21;8.209;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-24;8.111;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-26;8.068;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-27;8.022;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-28;7.969;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-01-31;7.888;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-01;7.790;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-02;7.762;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-03;7.714;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-04;7.642;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-07;7.537;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-08;7.469;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-09;7.534;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-10;7.514;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-11;7.515;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-14;7.616;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-15;7.716;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-16;7.867;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-17;8.044;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-18;8.172;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-21;8.249;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-22;8.227;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-23;8.157;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-24;8.121;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-25;8.065;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-02-28;8.007;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-01;8.018;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-02;7.930;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-03;7.914;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-04;7.955;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-09;7.994;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-10;7.916;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-11;7.783;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-14;7.771;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-15;7.710;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-16;7.823;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-17;7.837;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-18;7.812;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-21;7.881;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-22;7.903;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-23;8.016;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-24;8.062;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-25;8.079;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-28;8.108;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-29;8.144;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-30;8.145;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-03-31;8.231;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-01;8.413;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-04;8.531;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-05;8.546;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-06;8.557;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-07;8.545;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-08;8.512;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-11;8.437;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-12;8.315;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-13;8.281;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-14;8.220;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-15;8.154;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-18;8.097;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-19;8.082;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-20;8.146;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-25;8.207;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-26;8.254;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-27;8.321;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-28;8.289;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-04-29;8.177;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-02;8.191;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-03;8.109;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-04;7.967;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-05;7.835;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-06;7.850;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-09;7.912;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-10;7.988;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-11;8.078;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-12;8.068;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-13;8.056;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-16;7.980;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-17;7.882;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-18;7.827;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-19;7.752;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-20;7.685;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-23;7.569;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-24;7.562;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-25;7.597;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-26;7.627;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-27;7.733;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-30;7.809;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-05-31;7.855;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-01;7.872;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-02;7.870;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-03;7.860;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-06;7.897;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-07;7.846;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-08;7.821;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-09;7.803;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-10;7.763;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-13;7.731;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-14;7.715;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-15;7.699;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-16;7.729;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-17;7.767;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-20;7.715;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-21;7.729;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-22;7.697;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-24;7.718;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-27;7.723;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-28;7.722;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-29;7.831;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-06-30;7.938;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-01;7.996;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-04;8.037;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-05;8.083;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-06;8.079;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-07;8.085;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-08;7.966;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-11;7.790;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-12;7.594;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-13;7.404;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-14;7.275;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-15;7.126;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-18;6.978;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-19;6.916;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-20;6.950;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-21;6.999;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-22;7.074;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-25;7.122;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-26;7.083;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-27;6.997;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-28;6.912;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-07-29;6.838;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-01;6.887;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-02;6.821;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-03;6.673;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-04;6.438;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-05;6.278;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-08;6.047;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-09;5.886;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-10;5.838;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-11;5.825;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-12;5.901;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-15;6.032;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-16;6.115;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-17;6.181;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-18;6.209;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-19;6.152;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-22;6.118;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-23;6.019;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-24;5.961;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-25;5.896;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-26;5.883;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-29;6.003;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-30;6.088;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-08-31;6.235;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-01;6.471;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-02;6.667;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-05;6.681;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-06;6.572;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-08;6.649;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-09;6.661;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-12;6.548;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-13;6.494;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-14;6.424;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-15;6.432;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-16;6.444;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-19;6.418;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-20;6.457;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-21;6.496;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-22;6.365;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-23;6.303;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-26;6.250;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-27;6.309;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-28;6.408;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-29;6.495;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-09-30;6.506;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-03;6.498;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-04;6.444;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-05;6.388;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-06;6.452;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-07;6.546;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-10;6.566;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-11;6.648;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-13;6.814;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-14;6.934;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-17;6.978;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-18;7.017;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-19;7.062;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-20;7.139;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-21;7.174;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-24;7.241;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-25;7.343;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-26;7.404;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-27;7.437;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-28;7.506;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-10-31;7.480;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-01;7.310;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-03;7.333;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-04;7.278;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-07;7.308;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-08;7.330;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-09;7.242;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-10;7.172;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-11;7.144;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-14;7.133;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-16;7.122;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-17;7.095;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-18;7.018;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-21;6.841;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-22;6.745;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-23;6.652;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-24;6.612;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-25;6.543;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-28;6.606;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-29;6.675;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-11-30;6.767;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-01;7.015;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-02;7.263;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-05;7.433;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-06;7.543;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-07;7.610;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-08;7.699;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-09;7.728;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-12;7.758;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-13;7.755;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-14;7.705;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-15;7.684;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-16;7.598;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-19;7.528;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-20;7.508;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-21;7.505;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-22;7.545;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-23;7.640;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-26;7.760;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-27;7.796;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-28;7.811;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2011-12-29;7.755;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-02;7.770;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-03;7.763;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-04;7.808;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-05;7.833;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-06;7.873;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-09;7.922;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-10;7.996;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-11;8.030;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-12;8.084;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-13;8.116;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-16;8.126;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-17;8.139;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-18;8.170;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-19;8.255;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-20;8.323;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-23;8.389;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-24;8.338;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-26;8.303;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-27;8.284;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-30;8.213;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-01-31;8.148;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-01;8.076;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-02;8.050;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-03;8.014;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-06;8.028;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-07;8.055;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-08;8.138;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-09;8.245;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-10;8.251;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-13;8.256;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-14;8.376;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-15;8.449;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-16;8.360;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-17;8.345;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-23;8.276;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-24;8.250;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-27;8.203;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-28;8.149;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-02-29;8.281;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-01;8.367;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-02;8.486;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-05;8.586;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-06;8.546;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-07;8.492;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-08;8.524;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-09;8.644;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-12;8.738;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-13;8.778;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-14;8.817;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-15;8.818;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-16;8.872;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-19;8.918;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-20;8.886;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-21;8.827;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-22;8.739;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-23;8.623;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-26;8.518;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-27;8.502;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-28;8.473;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-29;8.358;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-03-30;8.300;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-02;8.168;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-03;8.103;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-04;7.993;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-05;7.838;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-09;7.646;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-10;7.508;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-11;7.360;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-12;7.318;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-13;7.323;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-16;7.292;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-17;7.276;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-18;7.222;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-19;7.165;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-20;7.222;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-23;7.220;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-24;7.218;ITUB4.SA;Triple Exponential Moving Average (TEMA)
2012-04-25;7.107;ITUB4.SA;Triple Exponential Moving Average (TEMA)
